# x y ex ey
1 26952.6 0 165.663
3 27176.1 0 166.272
5 27466.8 0 167.291
7 27132.1 0 166.126
9 27009.4 0 165.839
11 26991.8 0 165.818
13 26420.2 0 163.845
15 19446 0 140.519
17 3094.01 0 55.8318
19 1413.47 0 37.7092
21 1416.78 0 37.7572
23 1350.63 0 36.8552
25 1477.59 0 38.5518
27 1404.31 0 37.6936
29 1370.35 0 37.1044
31 1334.26 0 36.6272
33 1265.12 0 35.6265
35 1077.27 0 32.9178
37 561.193 0 23.6936
39 135.699 0 11.6791
41 121.853 0 11.0321
43 101.229 0 10.0727
45 108.491 0 10.4395
47 81.6439 0 9.07155
49 95.4505 0 9.79301
51 67.4069 0 8.23506
53 89.4494 0 9.48161
