# timestamp , source voltage , measured current , status , source status 
1690462601.419289 -4.760000e+01 -4.040908e-10 264 128 
1690462601.481124 -4.760000e+01 -3.419855e-10 8 128 
1690462601.542965 -4.760000e+01 -3.707594e-10 8 128 
1690462601.604803 -4.760000e+01 -3.660392e-10 8 128 
1690462601.666639 -4.760000e+01 -3.733951e-10 8 128 
1690462601.728472 -4.760000e+01 -3.835611e-10 8 128 
1690462601.790320 -4.760000e+01 -3.592638e-10 8 128 
1690462601.852166 -4.760000e+01 -3.874049e-10 8 128 
1690462601.914018 -4.760000e+01 -3.641059e-10 8 128 
1690462602.938320 -4.780000e+01 -3.756015e-10 264 128 
1690462603.000161 -4.780000e+01 -3.797237e-10 8 128 
1690462603.062009 -4.780000e+01 -3.608255e-10 8 128 
1690462603.123854 -4.780000e+01 -3.943949e-10 8 128 
1690462603.185708 -4.780000e+01 -3.670841e-10 8 128 
1690462603.247554 -4.780000e+01 -3.740803e-10 8 128 
1690462603.309403 -4.780000e+01 -3.564595e-10 8 128 
1690462603.371238 -4.780000e+01 -3.912135e-10 8 128 
1690462603.433083 -4.780000e+01 -3.710438e-10 8 128 
1690462604.457381 -4.800000e+01 -3.506826e-10 264 128 
1690462604.519225 -4.800000e+01 -3.813551e-10 8 128 
1690462604.581072 -4.800000e+01 -3.652725e-10 8 128 
1690462604.642919 -4.800000e+01 -3.682105e-10 8 128 
1690462604.704756 -4.800000e+01 -3.720133e-10 8 128 
1690462604.766599 -4.800000e+01 -3.604655e-10 8 128 
1690462604.828454 -4.800000e+01 -3.939188e-10 8 128 
1690462604.890292 -4.800000e+01 -3.453471e-10 8 128 
1690462604.952136 -4.800000e+01 -3.813782e-10 8 128 
1690462605.976428 -4.820000e+01 -3.661438e-10 264 128 
1690462606.038268 -4.820000e+01 -3.557860e-10 8 128 
1690462606.100112 -4.820000e+01 -3.962641e-10 8 128 
1690462606.161960 -4.820000e+01 -3.802169e-10 8 128 
1690462606.223802 -4.820000e+01 -3.751599e-10 8 128 
1690462606.285646 -4.820000e+01 -3.711076e-10 8 128 
1690462606.347492 -4.820000e+01 -3.651740e-10 8 128 
1690462606.409331 -4.820000e+01 -4.017917e-10 8 128 
1690462606.471182 -4.820000e+01 -3.491556e-10 8 128 
1690462607.495474 -4.840000e+01 -3.622422e-10 264 128 
1690462607.557327 -4.840000e+01 -3.552286e-10 8 128 
1690462607.619162 -4.840000e+01 -3.583985e-10 8 128 
1690462607.681005 -4.840000e+01 -3.813549e-10 8 128 
1690462607.742853 -4.840000e+01 -3.621956e-10 8 128 
1690462607.804690 -4.840000e+01 -3.898142e-10 8 128 
1690462607.866538 -4.840000e+01 -3.682685e-10 8 128 
1690462607.928383 -4.840000e+01 -3.679723e-10 8 128 
1690462607.990219 -4.840000e+01 -3.377063e-10 8 128 
1690462609.014508 -4.860000e+01 -3.681004e-10 264 128 
1690462609.076347 -4.860000e+01 -3.927406e-10 8 128 
1690462609.138198 -4.860000e+01 -3.772619e-10 8 128 
1690462609.200050 -4.860000e+01 -3.730527e-10 8 128 
1690462609.261892 -4.860000e+01 -3.768089e-10 8 128 
1690462609.323744 -4.860000e+01 -3.729363e-10 8 128 
1690462609.385588 -4.860000e+01 -3.975127e-10 8 128 
1690462609.447427 -4.860000e+01 -3.527552e-10 8 128 
1690462609.509272 -4.860000e+01 -3.547583e-10 8 128 
1690462610.533558 -4.880000e+01 -3.906560e-10 264 128 
1690462610.595400 -4.880000e+01 -3.841126e-10 8 128 
1690462610.657240 -4.880000e+01 -3.885542e-10 8 128 
1690462610.719077 -4.880000e+01 -3.586657e-10 8 128 
1690462610.780929 -4.880000e+01 -3.819820e-10 8 128 
1690462610.842764 -4.880000e+01 -3.941280e-10 8 128 
1690462610.904610 -4.880000e+01 -3.695513e-10 8 128 
1690462610.966458 -4.880000e+01 -3.548684e-10 8 128 
1690462611.028303 -4.880000e+01 -3.577486e-10 8 128 
1690462612.052588 -4.900000e+01 -3.960382e-10 264 128 
1690462612.114428 -4.900000e+01 -3.853957e-10 8 128 
1690462612.176266 -4.900000e+01 -3.676822e-10 8 128 
1690462612.238111 -4.900000e+01 -3.813549e-10 8 128 
1690462612.299951 -4.900000e+01 -3.722806e-10 8 128 
1690462612.361803 -4.900000e+01 -3.848735e-10 8 128 
1690462612.423658 -4.900000e+01 -3.538758e-10 8 128 
1690462612.485494 -4.900000e+01 -3.897505e-10 8 128 
1690462612.547344 -4.900000e+01 -3.772677e-10 8 128 
1690462613.571623 -4.920000e+01 -3.794856e-10 264 128 
1690462613.633473 -4.920000e+01 -3.905690e-10 8 128 
1690462613.695326 -4.920000e+01 -3.716769e-10 8 128 
1690462613.757173 -4.920000e+01 -3.859939e-10 8 128 
1690462613.819026 -4.920000e+01 -3.834974e-10 8 128 
1690462613.880874 -4.920000e+01 -3.638678e-10 8 128 
1690462613.942724 -4.920000e+01 -3.758046e-10 8 128 
1690462614.004563 -4.920000e+01 -3.676938e-10 8 128 
1690462614.066413 -4.920000e+01 -4.026279e-10 8 128 
1690462615.090710 -4.940000e+01 -3.804957e-10 264 128 
1690462615.152559 -4.940000e+01 -3.518206e-10 8 128 
1690462615.214396 -4.940000e+01 -3.822609e-10 8 128 
1690462615.276245 -4.940000e+01 -3.773143e-10 8 128 
1690462615.338090 -4.940000e+01 -4.156273e-10 8 128 
1690462615.399942 -4.940000e+01 -3.759673e-10 8 128 
1690462615.461787 -4.940000e+01 -3.755261e-10 8 128 
1690462615.523621 -4.940000e+01 -3.733024e-10 8 128 
1690462615.585473 -4.940000e+01 -3.716187e-10 8 128 
1690462616.609779 -4.960000e+01 -3.834278e-10 264 128 
1690462616.671628 -4.960000e+01 -3.400056e-10 8 128 
1690462616.733478 -4.960000e+01 -3.460724e-10 8 128 
1690462616.795328 -4.960000e+01 -3.878054e-10 8 128 
1690462616.857172 -4.960000e+01 -3.501949e-10 8 128 
1690462616.919018 -4.960000e+01 -3.696736e-10 8 128 
1690462616.980851 -4.960000e+01 -3.969786e-10 8 128 
1690462617.042685 -4.960000e+01 -4.177812e-10 8 128 
1690462617.104531 -4.960000e+01 -3.636993e-10 8 128 
1690462618.128825 -4.980000e+01 -4.025988e-10 264 128 
1690462618.190663 -4.980000e+01 -4.091306e-10 8 128 
1690462618.252515 -4.980000e+01 -4.339622e-10 8 128 
1690462618.314357 -4.980000e+01 -3.945282e-10 8 128 
1690462618.376206 -4.980000e+01 -3.801529e-10 8 128 
1690462618.438043 -4.980000e+01 -3.809194e-10 8 128 
1690462618.499879 -4.980000e+01 -4.210556e-10 8 128 
1690462618.561726 -4.980000e+01 -3.696503e-10 8 128 
1690462618.623571 -4.980000e+01 -4.050373e-10 8 128 
1690462619.647862 -5.000000e+01 -5.730942e-10 264 128 
1690462619.709708 -5.000000e+01 -5.702552e-10 8 128 
1690462619.771544 -5.000000e+01 -6.260670e-10 8 128 
1690462619.833377 -5.000000e+01 -5.574705e-10 8 128 
1690462619.895211 -5.000000e+01 -5.396464e-10 8 128 
1690462619.957047 -5.000000e+01 -5.994006e-10 8 128 
1690462620.018890 -5.000000e+01 -6.593175e-10 8 128 
1690462620.080722 -5.000000e+01 -6.005733e-10 8 128 
1690462620.142573 -5.000000e+01 -5.676883e-10 8 128 
1690462621.166861 -5.020000e+01 -8.733279e-10 264 128 
1690462621.228711 -5.020000e+01 -8.052244e-10 8 128 
1690462621.290566 -5.020000e+01 -9.022929e-10 8 128 
1690462621.352417 -5.020000e+01 -8.351135e-10 8 128 
1690462621.414268 -5.020000e+01 -9.272123e-10 8 128 
1690462621.476116 -5.020000e+01 -8.781053e-10 8 128 
1690462621.537963 -5.020000e+01 -9.535996e-10 8 128 
1690462621.599810 -5.020000e+01 -9.018694e-10 8 128 
1690462621.661660 -5.020000e+01 -8.082889e-10 8 128 
1690462622.685953 -5.040000e+01 -1.421338e-09 264 128 
1690462622.747795 -5.040000e+01 -1.255082e-09 8 128 
1690462622.809646 -5.040000e+01 -1.215166e-09 8 128 
1690462622.871490 -5.040000e+01 -1.347447e-09 8 128 
1690462622.933330 -5.040000e+01 -1.259511e-09 8 128 
1690462622.995177 -5.040000e+01 -1.450118e-09 8 128 
1690462623.057014 -5.040000e+01 -1.397407e-09 8 128 
1690462623.118862 -5.040000e+01 -1.120356e-09 8 128 
1690462623.180698 -5.040000e+01 -1.186381e-09 8 128 
1690462624.204979 -5.060000e+01 -1.928395e-09 264 128 
1690462624.266823 -5.060000e+01 -1.809496e-09 8 128 
1690462624.328656 -5.060000e+01 -1.807400e-09 8 128 
1690462624.390501 -5.060000e+01 -1.904799e-09 8 128 
1690462624.452350 -5.060000e+01 -1.842707e-09 8 128 
1690462624.514183 -5.060000e+01 -1.936767e-09 8 128 
1690462624.576029 -5.060000e+01 -1.924296e-09 8 128 
1690462624.637877 -5.060000e+01 -2.230718e-09 8 128 
1690462624.699722 -5.060000e+01 -1.821503e-09 8 128 
1690462625.724003 -5.080000e+01 -2.710470e-09 264 128 
1690462625.785851 -5.080000e+01 -2.322556e-09 8 128 
1690462625.847705 -5.080000e+01 -2.502979e-09 8 128 
1690462625.909540 -5.080000e+01 -2.339642e-09 8 128 
