# x y ex ey
30 0 0 0
30.5 0 0 0
31 0 0 0
31.5 0 0 0
32 1.00469 0 1.00469
32.5 28.184 0 5.32628
33 206.797 0 14.4082
33.5 2049.24 0 45.3932
34 6128.14 0 78.5982
34.5 10853.7 0 104.59
35 15870 0 126.195
35.5 23216.7 0 153.635
36 41739.7 0 206.929
36.5 82781.7 0 294.422
37 148610 0 400.481
37.5 270645 0 555.561
38 355498 0 648.478
38.5 408545 0 700.947
39 461144 0 755.228
39.5 521049 0 811.619
40 592340 0 878.235
