# x y ex ey
30 0 0 0
30.5 0 0 0
31 0 0 0
31.5 0 0 0
32 28.0568 0 5.30223
32.5 555.75 0 23.6329
33 4509.41 0 67.3196
33.5 26499.4 0 164.279
34 61367 0 252.072
34.5 96987.9 0 319.671
35 142010 0 391.673
35.5 223130 0 499.187
36 376612 0 669.856
36.5 682562 0 958.473
37 1.22018e+06 0 1401.55
37.5 1.76056e+06 0 1819.59
38 2.26863e+06 0 2286.55
38.5 2.67483e+06 0 2977.49
39 2.98003e+06 0 4888.73
39.5 3.25734e+06 0 5997.06
40 3.57778e+06 0 9290.22
