# x y ex ey
36 0 0 0
36.5 0 0 0
37 0 0 0
37.5 425.295 0 20.6785
38 46802.6 0 219.448
38.5 106359 0 335.54
39 144765 0 395.075
39.5 185757 0 451.646
40 229935 0 507.543
40.5 278083 0 564.268
41 329870 0 621.162
41.5 386705 0 681.122
42 450977 0 744.89
42.5 518740 0 810.114
43 594205 0 879.3
43.5 679189 0 954.276
44 769608 0 1034.4
44.5 875424 0 1123.52
45 980104 0 1210.74
