# x y ex ey
1 1309.84 0 36.2865
3 1299.91 0 36.1506
5 1293.4 0 36.0673
7 1252.89 0 35.4939
9 1261.78 0 35.6033
11 1292.81 0 36.0368
13 1272.4 0 35.7749
15 1268.64 0 35.7256
17 1280.93 0 35.8873
19 1223.71 0 35.049
21 1008.22 0 31.8349
23 325.237 0 18.1248
25 94.4457 0 9.74133
27 87.4572 0 9.37639
29 71.2991 0 8.46165
31 68.3848 0 8.29288
33 79.2191 0 8.91285
35 56.2934 0 7.52252
37 66.3393 0 8.1658
39 60.2772 0 7.78176
41 73.3529 0 8.58531
43 59.3214 0 7.72299
45 66.1419 0 8.1415
47 75.448 0 8.71199
49 54.4623 0 7.41138
51 45.2355 0 6.74331
53 40.2051 0 6.35699
55 16.0736 0 4.01839
57 8.04007 0 2.84259
