# x y ex ey
1 85630.2 0 299.556
3 84936.9 0 298.353
5 84928.9 0 298.369
7 85059.1 0 298.484
9 84902.2 0 297.983
11 84432.4 0 297.384
13 84305.7 0 296.451
15 84225.4 0 297.081
17 62172.7 0 254.954
19 16332 0 128.559
21 4083.36 0 64.1163
23 3723.14 0 61.208
25 3686.99 0 60.9441
27 3727.12 0 61.2818
29 3579.36 0 60.0154
31 3640.1 0 60.5172
33 3450.43 0 59.2005
35 3478.35 0 59.1337
37 3368.97 0 58.2069
39 3251.14 0 57.1079
41 2656.82 0 51.7181
43 1710.5 0 41.4856
45 579.229 0 24.1345
47 240.542 0 15.6249
49 220.143 0 14.8759
51 234.946 0 15.3262
53 233.14 0 15.3064
55 208.1 0 14.464
57 226.105 0 15.0737
