# x y ex ey
1 6087.94 0 78.3473
3 6129.15 0 78.6047
5 6167.31 0 78.8417
7 5931.22 0 77.3491
9 6163.91 0 78.8239
11 6214.19 0 79.1376
13 6106.55 0 78.3987
15 5572.48 0 74.8743
17 2166.12 0 46.6616
19 336.318 0 18.375
21 705.617 0 26.6318
23 319.807 0 17.9339
25 332.814 0 18.2931
27 314.454 0 17.774
29 345.603 0 18.6337
31 291.115 0 17.184
33 277.248 0 16.6884
35 295.454 0 17.2312
37 292.318 0 17.136
39 292.619 0 17.1537
41 137.596 0 11.7556
43 51.2724 0 7.17957
45 46.2884 0 6.82486
47 32.3237 0 5.71407
49 34.1813 0 5.86204
51 25.1073 0 5.02147
