# x y ex ey
1 682.631 0 26.197
3 742.58 0 27.3347
5 698.434 0 26.4931
7 686.653 0 26.2741
9 681.298 0 26.1458
11 641.002 0 25.3775
13 700.95 0 26.5504
15 687.235 0 26.2771
17 546.16 0 23.4813
19 114.459 0 10.7201
21 45.1751 0 6.7343
23 33.101 0 5.76214
25 31.1364 0 5.59226
27 30.1661 0 5.50755
29 27.1327 0 5.22169
31 21.1205 0 4.60888
33 37.182 0 6.11269
35 30.1413 0 5.50302
37 28.1203 0 5.31423
39 20.1334 0 4.50197
41 17.0082 0 4.12509
43 6.02632 0 2.46024
45 3.01223 0 1.73911
47 3.01192 0 1.73893
49 2.00836 0 1.42012
51 0 0 0
53 5.02297 0 2.24634
55 2.01063 0 1.42173
57 1.00376 0 1.00376
