# x y ex ey
1 5592.07 0 75.0563
3 5513.85 0 74.5319
5 5526.54 0 74.6217
7 5601.02 0 75.1359
9 5429.32 0 73.9797
11 5510.82 0 74.5114
13 5493.95 0 74.9229
15 5444.24 0 73.8954
17 2900.92 0 54.0367
19 655.943 0 25.669
21 283.393 0 16.8758
23 265.083 0 16.3148
25 271.444 0 16.5195
27 266.115 0 16.3473
29 272.113 0 16.5297
31 260.25 0 16.1711
33 274.319 0 16.6025
35 240.027 0 15.5261
37 218.11 0 14.8062
39 188.764 0 13.7671
41 49.1907 0 7.02725
43 24.108 0 4.92102
45 26.117 0 5.12197
47 34.1391 0 5.85481
49 11.0722 0 3.33839
51 23.3339 0 4.86545
53 15.0736 0 3.89199
55 8.04172 0 2.84318
57 17.0799 0 4.14249
