# x y ex ey
1 24221.5 0 156.955
3 3679.12 0 60.7228
5 3792.12 0 61.8181
7 3790.95 0 61.7989
9 3772.31 0 61.618
11 3771.92 0 61.6116
13 3732.5 0 61.304
15 3760.42 0 61.8041
17 3711.32 0 61.1295
19 3489.22 0 59.1988
21 1096.38 0 33.1933
23 178.613 0 13.3876
25 165.669 0 12.8973
27 168.731 0 12.9793
29 170.953 0 13.1115
31 145.841 0 12.0699
33 158.852 0 12.6376
35 154.126 0 12.4604
37 172.012 0 13.1541
39 148.736 0 12.2261
41 148.112 0 12.2161
43 90.4545 0 9.53474
45 46.384 0 6.83895
47 28.1231 0 5.31477
49 10.0491 0 3.17779
51 21.0317 0 4.5895
53 11.046 0 3.3305
55 14.0629 0 3.75847
57 8.04669 0 2.84493
59 9.04974 0 3.01658
61 11.0574 0 3.33393
63 10.0553 0 3.17975
