# x y ex ey
1 4106.82 0 64.3106
3 4086.39 0 64.1401
5 4061.41 0 63.9533
7 4052.5 0 63.8764
9 4075.29 0 64.0528
11 4131.62 0 64.5015
13 4116.59 0 64.4004
15 4114.95 0 64.3511
17 4038.2 0 63.9777
19 3920.74 0 62.7499
21 3011.11 0 55.0578
23 1385.43 0 37.3215
25 757.133 0 27.5914
27 228.068 0 15.1374
29 188.959 0 13.7812
31 178.796 0 13.4014
33 190.989 0 13.8558
35 178.877 0 13.4452
37 174.976 0 13.2649
39 159.007 0 12.61
41 186.929 0 13.7063
43 179.745 0 13.4348
45 167.282 0 12.9446
47 161.702 0 12.7439
49 140.739 0 11.8947
51 154.639 0 12.4612
53 130.977 0 11.4435
55 129.561 0 11.4072
57 112.474 0 10.6278
