# x y ex ey
48 0 0 0
48.5 0 0 0
49 76.3911 0 8.76266
49.5 31820.1 0 179.967
50 49376 0 225.414
50.5 66699.6 0 262.341
51 84024.7 0 296.483
51.5 102309 0 328.842
52 121687 0 360.375
52.5 140814 0 388.688
53 162244 0 419.429
53.5 182407 0 446.66
54 195428 0 464.182
54.5 218302 0 493.423
55 239631 0 519.098
55.5 263733 0 547.585
56 286815 0 573.802
56.5 314533 0 604.582
57 340753 0 633.679
57.5 368957 0 662.66
58 401317 0 695.098
