# x y ex ey
48 0 0 0
48.5 0 0 0
49 13.0746 0 3.62623
49.5 4725.68 0 68.9826
50 7568.19 0 87.1983
50.5 10518.8 0 102.771
51 13441.3 0 116.634
51.5 16307 0 128.354
52 19823.2 0 141.779
52.5 23452.9 0 154.479
53 26700.5 0 165.224
53.5 30724.3 0 177.048
54 35220.4 0 189.907
54.5 39146.8 0 200.261
55 43979.4 0 212.557
55.5 49518 0 225.827
56 54505.7 0 237.313
56.5 59990.9 0 249.249
57 66774.9 0 263.424
57.5 73327.9 0 276.357
58 80539.6 0 290.102
