# x y ex ey
1 64531.2 0 259.101
3 64276 0 258.266
5 58428.7 0 245.801
7 34036.7 0 186.327
9 11578.8 0 108.18
11 6619.33 0 81.6891
13 3736.92 0 61.3435
15 2715.85 0 52.2957
17 1768.83 0 42.1508
19 1165.5 0 34.1907
21 638.25 0 25.3282
23 451.674 0 21.3158
25 207.972 0 14.455
27 138.848 0 11.7769
29 72.2439 0 8.51403
31 39.1194 0 6.26412
33 19.0639 0 4.37355
35 20.1106 0 4.49687
37 8.03676 0 2.84142
39 3.01719 0 1.74198
41 3.0144 0 1.74036
43 2.00753 0 1.41954
45 1.00428 0 1.00428
47 2.00918 0 1.42071
49 0 0 0
51 1.0048 0 1.0048
53 0 0 0
55 0 0 0
57 0 0 0
