# x y ex ey
1 101898 0 327.541
3 101147 0 326.877
5 69795.8 0 269.375
7 24102.8 0 156.946
9 10531.4 0 103.081
11 6383.86 0 80.2636
13 4062.42 0 63.9613
15 2491.19 0 50.0446
17 910.379 0 30.1788
19 529.965 0 23.0638
21 278.511 0 16.7341
23 207.865 0 14.4476
25 61.3576 0 7.85604
27 35.387 0 5.98149
29 20.1106 0 4.49687
31 12.0626 0 3.48217
33 5.0271 0 2.24819
35 1.00552 0 1.00552
37 1.00212 0 1.00212
39 2.00753 0 1.41954
41 0 0 0
43 0 0 0
45 1.00563 0 1.00563
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
