# x y ex ey
1 46774.2 0 219.38
3 46586.6 0 217.811
5 47164.9 0 220.236
7 47098 0 220.099
9 46878.5 0 219.63
11 46614.5 0 219.12
13 46505.5 0 218.644
15 28871.2 0 170.785
17 9080.87 0 95.6942
19 4013.99 0 63.5781
21 3948.56 0 63.0178
23 3881.32 0 62.4074
25 3664.8 0 60.7101
27 3463.26 0 59.0567
29 3160.53 0 56.3572
31 2824.85 0 53.2896
33 2649.14 0 51.6272
35 1876.72 0 43.3873
37 509.519 0 22.6062
39 366.753 0 19.1443
41 381.857 0 19.5888
43 368.127 0 19.2423
45 343.841 0 18.5928
47 332.677 0 18.2856
49 303.495 0 17.4642
51 278.196 0 16.7152
53 244.02 0 15.6539
55 210.046 0 14.5292
