# x y ex ey
1 46951.1 0 219.657
3 46755.9 0 219.279
5 46951.9 0 219.22
7 46685.4 0 219.11
9 47201.8 0 220.324
11 46596.6 0 218.908
13 24571.2 0 158.057
15 3722.34 0 61.1041
17 3729.23 0 61.1513
19 3543.52 0 59.726
21 3436.27 0 58.9229
23 3109.1 0 55.9133
25 2777.51 0 52.8787
27 2841.58 0 53.4721
29 2515.38 0 50.2976
31 1861.08 0 43.246
33 601.931 0 24.5942
35 372.888 0 19.3594
37 303.803 0 17.5109
39 277.881 0 16.6963
41 272.085 0 16.528
43 270.55 0 16.4957
45 214.917 0 14.6914
47 172.982 0 13.1898
49 170.795 0 13.0994
51 141.657 0 11.9297
53 100.651 0 10.0151
55 60.0733 0 7.75543
57 40.1762 0 6.35241
