# x y ex ey
1 138636 0 385.95
3 138240 0 385.521
5 101493 0 327.362
7 15136.2 0 123.752
9 7789.21 0 88.6857
11 8236.75 0 91.1377
13 4564.74 0 67.7915
15 2590.64 0 51.0428
17 916.984 0 30.3644
19 380.891 0 19.565
21 207.18 0 14.4349
23 97.3599 0 9.8854
25 54.2438 0 7.38164
27 12.0527 0 3.47931
29 11.0528 0 3.33255
31 3.0113 0 1.73857
33 3.01471 0 1.74054
35 1.00459 0 1.00459
37 1.00459 0 1.00459
39 0 0 0
41 1.00449 0 1.00449
43 0.994362 0 0.994362
45 0 0 0
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
