# x y ex ey
1 79185.2 0 287.691
3 78840.3 0 286.878
5 46083.9 0 217.684
7 19443.3 0 140.401
9 8469.76 0 92.3851
11 7105.41 0 84.6542
13 3667.57 0 60.7643
15 2866.41 0 53.7304
17 1219.19 0 34.9627
19 627.163 0 25.0865
21 221.857 0 14.9237
23 190.577 0 13.8259
25 93.4505 0 9.69037
27 66.2507 0 8.15489
29 27.1467 0 5.22438
31 22.2109 0 4.73538
33 8.10429 0 2.8653
35 9.02743 0 3.00914
37 3.00481 0 1.73483
39 2.01042 0 1.42158
41 0.997918 0 0.997918
43 1.00542 0 1.00542
45 1.00583 0 1.00583
47 1.00459 0 1.00459
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
