# x y ex ey
1 31160.7 0 178.329
3 31114.6 0 178.232
5 30854.5 0 177.483
7 31214.3 0 178.466
9 31088.1 0 178.118
11 31201.1 0 178.511
13 24971.8 0 159.266
15 3528.31 0 59.5882
17 2876.43 0 53.6644
19 2798.82 0 53.0541
21 2696.21 0 52.0818
23 2713.23 0 52.1872
25 2444.89 0 49.5768
27 2239.37 0 47.4108
29 2016.74 0 45.2203
31 1634.8 0 40.5419
33 856.718 0 29.3507
35 352.782 0 18.8301
37 275.806 0 16.6621
39 266.06 0 16.344
41 281.441 0 16.8193
43 218.065 0 14.8032
45 229.285 0 15.1848
47 188.92 0 13.7784
49 162.657 0 12.7795
51 165.959 0 12.9199
53 105.488 0 10.2945
55 41.432 0 6.47059
57 33.1657 0 5.77341
