# x y ex ey
1 73441.8 0 276.494
3 72981.7 0 275.638
5 31095.3 0 178.066
7 10871.2 0 104.788
9 4819.11 0 69.6376
11 3342.83 0 57.9982
13 1884.03 0 43.5097
15 892.75 0 29.9587
17 444.539 0 21.1446
19 194.749 0 13.9822
21 103.245 0 10.173
23 58.1782 0 7.63917
25 19.0796 0 4.37715
27 32.1573 0 5.68467
29 7.03144 0 2.65763
31 15.0581 0 3.88799
33 4.01424 0 2.00712
35 2.0098 0 1.42115
37 0 0 0
39 1.00387 0 1.00387
41 1.00645 0 1.00645
43 0 0 0
45 0 0 0
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
