# x y ex ey
1 107340 0 337.128
3 107205 0 336.922
5 84909.6 0 298.303
7 20587.2 0 144.579
9 9537.14 0 98.0246
11 4972.11 0 70.585
13 2545.42 0 50.3674
15 1082.08 0 32.9878
17 514.958 0 22.7359
19 304.909 0 17.4877
21 166.399 0 12.9151
23 69.2906 0 8.34161
25 36.3229 0 6.05381
27 28.0625 0 5.30332
29 9.04694 0 3.01565
31 8.03841 0 2.84201
33 4.01177 0 2.00588
35 3.01564 0 1.74108
37 2.00918 0 1.42071
39 0 0 0
41 0 0 0
43 0 0 0
45 0 0 0
47 0 0 0
49 1.00469 0 1.00469
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
