# x y ex ey
1 32884 0 183.309
3 32671.6 0 182.82
5 32762.8 0 182.975
7 33257.4 0 184.269
9 32838.1 0 183.113
11 32811.4 0 183.047
13 32680.7 0 182.676
15 33086.9 0 183.836
17 29253.1 0 172.375
19 13062.4 0 114.932
21 3002.12 0 54.9669
23 2858 0 53.6293
25 2909.2 0 54.0972
27 2713.28 0 52.2655
29 2755.63 0 52.5669
31 2529.65 0 50.3419
33 2405.97 0 48.9691
35 2276.27 0 47.734
37 2043.08 0 45.3459
39 1953.83 0 44.3365
41 1198.82 0 34.7085
43 498.706 0 22.2805
45 300.232 0 17.3629
47 302.614 0 17.4424
49 254.936 0 15.9961
51 251.879 0 15.9302
