# x y ex ey
1 78590 0 286.449
3 78729.7 0 286.787
5 68929.9 0 267.574
7 23563.3 0 154.727
9 10352.2 0 102.227
11 7406.78 0 86.4062
13 4009.67 0 63.5176
15 2513.28 0 50.2456
17 1208.11 0 34.8607
19 666.907 0 25.9201
21 416.03 0 20.4467
23 192.88 0 13.9199
25 130.646 0 11.4584
27 75.3781 0 8.70392
29 48.2265 0 6.96089
31 28.0856 0 5.30768
33 7.03216 0 2.65791
35 7.98827 0 2.82428
37 9.01262 0 3.00421
39 0 0 0
41 2.00939 0 1.42085
43 1.00573 0 1.00573
45 2.02523 0 1.43205
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
