# x y ex ey
1 37242.6 0 195.309
3 37031.8 0 194.675
5 36738.1 0 193.947
7 37146.3 0 194.951
9 36551.7 0 193.376
11 37412.1 0 195.741
13 37183 0 194.43
15 28075.2 0 169.167
17 7166.14 0 85.0165
19 3492.88 0 59.3122
21 3475.27 0 59.4259
23 3332.66 0 57.874
25 3330.32 0 57.8597
27 3240.67 0 57.136
29 3074.52 0 55.5525
31 2860.6 0 53.6593
33 2708.69 0 52.2158
35 2501.75 0 50.1455
37 2284.57 0 47.9291
39 403.088 0 20.1292
41 350.844 0 18.7803
43 333.614 0 18.3094
45 311.215 0 17.6758
47 297.22 0 17.2755
49 331.161 0 18.2298
51 299.413 0 17.3445
53 246.586 0 15.7538
