# x y ex ey
1 83339.4 0 295.39
3 83004.9 0 294.516
5 67532.6 0 264.95
7 23478.3 0 154.516
9 12527.6 0 112.361
11 6932.86 0 83.5648
13 4281.29 0 65.672
15 3188.73 0 56.5998
17 1511.11 0 38.9649
19 626.056 0 25.0824
21 336.664 0 18.3939
23 235.864 0 15.3861
25 123.484 0 11.0892
27 97.4601 0 9.89557
29 38.1752 0 6.19283
31 39.1758 0 6.27314
33 15.0767 0 3.89279
35 8.05997 0 2.84963
37 6.02075 0 2.45796
39 5.02917 0 2.24911
41 0 0 0
43 2.00898 0 1.42056
45 0 0 0
47 0 0 0
49 1.00552 0 1.00552
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
