# x y ex ey
1 73502 0 276.711
3 73280.8 0 276.35
5 62734.1 0 254.962
7 11992.3 0 110.123
9 7124.82 0 84.7833
11 3705.89 0 61.0816
13 2576.39 0 50.9204
15 850.595 0 29.2441
17 471.978 0 21.7707
19 313.127 0 17.7273
21 187.799 0 13.7332
23 77.3883 0 8.81922
25 42.1547 0 6.50461
27 51.3834 0 7.19512
29 20.2105 0 4.51921
31 12.0477 0 3.47788
33 10.0377 0 3.1742
35 11.0335 0 3.32674
37 3.02311 0 1.74539
39 3.01502 0 1.74072
41 0 0 0
43 0 0 0
45 1.01303 0 1.01303
47 0 0 0
49 1.00573 0 1.00573
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
