# x y ex ey
1 31524.1 0 179.41
3 31795 0 180.247
5 31917.3 0 180.589
7 31719.1 0 179.972
9 31710.8 0 179.902
11 31531 0 179.052
13 31685.4 0 179.571
15 30857.8 0 177.429
17 16264.3 0 128.601
19 11710.6 0 108.786
21 2590.56 0 51.0709
23 2317.74 0 48.2862
25 2324.26 0 48.3591
27 2331.36 0 48.423
29 2153.81 0 46.5478
31 2018.42 0 45.0433
33 1959.26 0 44.4028
35 1854.58 0 43.1414
37 1736.57 0 41.7151
39 1430.97 0 37.9207
41 719.546 0 26.8907
43 283.539 0 16.8845
45 241.316 0 15.5446
47 175.927 0 13.2989
49 165.754 0 12.9039
51 168.785 0 13.0221
53 170.9 0 13.1075
55 162.807 0 12.7913
57 139.004 0 11.7902
