# x y ex ey
1 48531.2 0 223.546
3 48267.6 0 222.924
5 48515.6 0 223.498
7 48388.5 0 223.164
9 48311.2 0 223.073
11 48454.7 0 223.263
13 48734.1 0 223.99
15 46727.4 0 219.11
17 13712.6 0 117.771
19 6629.12 0 81.7538
21 4751.29 0 69.4453
23 4687.33 0 68.7014
25 4466.49 0 67.046
27 4429.15 0 66.8023
29 4336.14 0 66.1025
31 4064.46 0 63.9378
33 3694.62 0 60.9289
35 3479.6 0 59.0867
37 3082.18 0 55.6818
39 2621.2 0 51.3565
41 1064.85 0 32.6452
43 627.578 0 25.1232
45 527.495 0 23.0218
47 478.841 0 21.9477
49 454.552 0 21.3803
51 454.131 0 21.3605
53 405.057 0 20.1773
55 360.453 0 19.024
57 349.731 0 18.7475
