# x y ex ey
1 34912.9 0 188.984
3 34587.4 0 187.95
5 34481.2 0 187.734
7 34723 0 188.392
9 34888.9 0 188.82
11 35066.2 0 189.317
13 35164.6 0 189.49
15 34819.7 0 188.64
17 31119.9 0 178.119
19 20299.2 0 144.224
21 3359.53 0 58.1132
23 3372.09 0 58.2609
25 3329.02 0 57.8631
27 3375.6 0 58.2433
29 3226.26 0 56.9704
31 3206.12 0 56.7833
33 2896.38 0 53.7104
35 2752.53 0 52.594
37 2553.65 0 50.6792
39 2478.15 0 49.9441
41 2085.43 0 45.748
43 1859.17 0 43.2481
45 503.686 0 22.503
47 373.482 0 19.3123
49 361.681 0 19.0095
51 317.926 0 17.8847
53 321.752 0 17.9865
