# x y ex ey
1 93045.4 0 312.892
3 90504.8 0 308.293
5 47465.7 0 221.01
7 18627.7 0 137.403
9 10640.7 0 103.601
11 6091.13 0 78.3235
13 3839.35 0 62.0462
15 2304.94 0 48.1451
17 1144.18 0 33.9025
19 616.311 0 24.8723
21 323.764 0 18.0426
23 206.238 0 14.4043
25 105.596 0 10.3051
27 56.2876 0 7.52175
29 36.0546 0 6.00911
31 28.1376 0 5.31751
33 20.1086 0 4.49641
35 7.02493 0 2.65517
37 3.03469 0 1.75208
39 2.00259 0 1.41605
41 2.00918 0 1.42071
43 0 0 0
45 0 0 0
47 0 0 0
49 0 0 0
51 1.00325 0 1.00325
53 0 0 0
55 0 0 0
57 0 0 0
