# x y ex ey
1 38277.1 0 197.982
3 38265.6 0 198.023
5 38132.1 0 197.478
7 38264.9 0 197.929
9 38721.5 0 199.18
11 38341.4 0 198.11
13 34476.6 0 187.711
15 19497.7 0 140.577
17 2963.88 0 54.7647
19 2932.98 0 54.3237
21 2861.39 0 53.6364
23 2795.23 0 53.0336
25 2707.46 0 52.1825
27 2355.81 0 48.5967
29 2064.34 0 45.5603
31 2000.65 0 44.8145
33 1212.65 0 34.9189
35 373.585 0 19.3695
37 244.095 0 15.6587
39 281.122 0 16.8003
41 229.889 0 15.1915
43 217.639 0 14.7743
45 205.983 0 14.3865
47 191.087 0 13.8629
49 158.689 0 12.6246
51 181.623 0 13.4999
53 131.691 0 11.5059
55 120.682 0 11.0167
57 76.3754 0 8.76086
