# x y ex ey
1 49657.7 0 226.049
3 49597.1 0 226.035
5 49298.6 0 225.303
7 49434.8 0 225.598
9 49888.6 0 226.621
11 49519.5 0 228.024
13 49350 0 225.296
15 31961.7 0 180.624
17 5274.06 0 72.9002
19 11955.5 0 109.846
21 4702.02 0 68.7986
23 4710.17 0 68.8442
25 4636.65 0 68.223
27 4599.05 0 68.0464
29 4386.4 0 66.2707
31 3951.84 0 63.0862
33 3809.23 0 61.9161
35 3352.3 0 58.1013
37 2755.78 0 52.6656
39 1387.01 0 37.3371
41 526.761 0 23.0117
43 572.722 0 23.9887
45 445.178 0 21.1511
47 461.166 0 21.5254
49 465.377 0 21.6279
