# x y ex ey
1 129418 0 372.189
3 129055 0 371.272
5 129525 0 372.257
7 129363 0 371.934
9 129821 0 373.265
11 128598 0 370.727
13 129082 0 371.447
15 129387 0 372.142
17 129051 0 371.61
19 100342 0 325.244
21 23697.1 0 155.195
23 9476.83 0 97.7981
25 7703.19 0 88.0839
27 7484.32 0 86.9037
29 7286.13 0 85.7014
31 7025.45 0 84.1749
33 7113.15 0 84.6743
35 7016.18 0 84.0759
37 6978.64 0 83.8369
39 6555.97 0 81.3293
41 6710.79 0 82.1941
43 6310.3 0 79.7368
45 5603.32 0 75.0857
47 3504.68 0 59.3759
49 2198.28 0 47.2776
51 1575.63 0 39.7274
53 1015.99 0 31.9689
55 640.59 0 25.3811
57 586.612 0 24.2742
