# x y ex ey
1 79782.7 0 288.638
3 79569.2 0 288.207
5 80261.8 0 289.671
7 79716.5 0 288.514
9 80147.3 0 289.367
11 80081 0 289.242
13 79760 0 288.685
15 80088 0 289.196
17 80171.3 0 288.848
19 74144.9 0 277.876
21 26425.5 0 164.064
23 6643.28 0 81.8414
25 21208.9 0 146.761
27 6408.85 0 80.3054
29 5987.88 0 77.7188
31 5877.6 0 76.9581
33 5956.35 0 77.4336
35 5706.07 0 75.8118
37 5655.29 0 75.4845
39 5683.1 0 75.647
41 5600.73 0 75.1184
43 5439.88 0 74.0137
45 5409.67 0 73.8491
47 5319.07 0 73.2151
49 5111.05 0 71.6182
51 4256.67 0 65.5027
53 2998.22 0 55.5608
55 2314.9 0 48.269
