# x y ex ey
1 151871 0 405.096
3 151823 0 405.07
5 151079 0 403.963
7 151349 0 404.329
9 151552 0 404.059
11 151429 0 404.631
13 152297 0 405.662
15 152305 0 405.757
17 151898 0 404.594
19 150368 0 403.632
21 146946 0 398.099
23 148068 0 399.638
25 90697.9 0 308.509
27 18272.6 0 135.797
29 12835 0 113.95
31 12424.2 0 112.089
33 12156.2 0 110.832
35 12013.5 0 110.193
37 11777.3 0 109.03
39 11900.6 0 109.642
41 11433.8 0 107.441
43 11568 0 108.14
45 11131.7 0 106.147
47 11118.9 0 106.02
49 11167.7 0 106.253
51 11105 0 105.964
53 10660.8 0 103.753
