# x y ex ey
1 119369 0 356.273
3 118986 0 355.998
5 119517 0 356.744
7 119809 0 357.242
9 119298 0 355.595
11 119130 0 356.061
13 118918 0 356.332
15 118048 0 353.171
17 30621.1 0 176.573
19 6232.66 0 79.2637
21 5871.54 0 76.9182
23 5785.32 0 76.3145
25 5676.35 0 75.6175
27 5523.25 0 74.5841
29 5444.37 0 74.0405
31 5217.55 0 72.515
33 5118.94 0 71.7288
35 4947.68 0 70.5301
37 3716.57 0 61.1413
39 1086.78 0 33.0542
41 398.738 0 20.0121
43 395.969 0 19.9486
45 373.041 0 19.3673
47 369.72 0 19.273
49 371.03 0 19.315
51 349.587 0 18.7398
53 347.363 0 18.6743
55 335.417 0 18.3532
