# x y ex ey
1 18653.9 0 137.522
3 18492.4 0 136.969
5 18629.5 0 137.361
7 18601.4 0 137.285
9 19071.1 0 139.116
11 18697.7 0 137.905
13 19611.8 0 141.326
15 19296.7 0 139.908
17 18611.2 0 137.413
19 17174.2 0 131.988
21 6253.06 0 79.3691
23 1537.4 0 39.3431
25 1180.24 0 34.4312
27 1113.36 0 33.4477
29 1066.99 0 32.7568
31 1167.85 0 34.2745
33 1079.65 0 32.868
35 1053.37 0 32.5386
37 1070.15 0 32.7766
39 1054.83 0 32.5529
41 1006.2 0 31.8031
43 1037.11 0 32.2681
45 934.864 0 30.705
47 771.426 0 27.8365
49 277.967 0 16.7014
51 140.739 0 11.8947
53 94.4165 0 9.73832
55 93.4986 0 9.69536
