# x y ex ey
1 26289.3 0 163.61
3 26569.6 0 164.499
5 26551.8 0 164.503
7 25893.6 0 162.416
9 26503.9 0 164.049
11 26447.5 0 163.637
13 26229.8 0 163.439
15 26461.3 0 165.02
17 26486.2 0 164.153
19 15108 0 123.961
21 2268.06 0 47.8787
23 1597.96 0 40.0491
25 1429.67 0 37.8995
27 1388.74 0 37.3565
29 1375.35 0 37.1988
31 1423.97 0 37.855
33 1464.76 0 38.374
35 1420.02 0 37.75
37 1359.6 0 36.949
39 1340.55 0 36.6758
41 1342.6 0 36.7871
43 1301.33 0 36.0924
45 1158.2 0 34.1237
47 524.912 0 22.9748
49 128.596 0 11.3664
51 133.551 0 11.5803
53 120.621 0 11.0573
55 95.5193 0 9.80007
57 109.529 0 10.491
