# x y ex ey
1 23159.4 0 153.451
3 23188.2 0 153.524
5 23085.4 0 153.227
7 20519.3 0 145.064
9 5439.77 0 73.9711
11 1530.41 0 39.2413
13 892.387 0 29.9634
15 567.813 0 23.8881
17 530.378 0 23.1036
19 422.06 0 20.5944
21 249.892 0 15.8362
23 95.3622 0 9.78395
25 39.1315 0 6.26605
27 26.109 0 5.12039
29 18.0772 0 4.26084
31 18.1594 0 4.28021
33 7.03071 0 2.65736
35 7.03361 0 2.65845
37 4.01713 0 2.00857
39 2.01001 0 1.42129
41 2.01042 0 1.42158
43 1.00521 0 1.00521
45 1.00191 0 1.00191
47 1.00356 0 1.00356
49 1.00449 0 1.00449
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
