# x y ex ey
1 21240.6 0 146.864
3 21543.3 0 147.918
5 21401.3 0 147.41
7 21646.2 0 148.283
9 21270.8 0 146.993
11 21519.2 0 147.941
13 21469.9 0 147.641
15 21551.1 0 147.968
17 21809.4 0 148.808
19 21943.2 0 149.108
21 21384.2 0 147.229
23 21297.1 0 147.16
25 21515.7 0 147.868
27 10883.3 0 104.841
29 3461.03 0 59.1046
31 1496.1 0 38.7847
33 1289.99 0 36.014
35 1227.74 0 35.1356
37 1173.57 0 34.3389
39 1124.23 0 33.5779
41 1175.7 0 34.3719
43 1148.73 0 33.9038
45 1151.87 0 34.0408
47 1059.29 0 32.6283
49 1084.76 0 33.0236
51 1167.25 0 34.2569
53 1074.25 0 32.8716
55 1026.58 0 32.1749
57 1094.54 0 33.0618
