# x y ex ey
1 36460.1 0 193.159
3 36261.5 0 192.584
5 36376.7 0 192.905
7 34583.1 0 188.035
9 7163.61 0 84.9446
11 2435.06 0 49.5202
13 2035.15 0 45.2368
15 1108.41 0 33.344
17 764.314 0 27.7064
19 672.923 0 25.9779
21 677.759 0 26.0484
23 612.988 0 24.8192
25 174.724 0 13.2458
27 89.3298 0 9.46894
29 78.3208 0 8.86809
31 32.3303 0 5.71525
33 20.1024 0 4.49502
35 10.2473 0 7.24593
37 23.1035 0 4.81741
39 19.0874 0 4.37895
41 8.02767 0 2.83821
43 3.01409 0 1.74018
45 3.01657 0 1.74162
47 0 0 0
49 0 0 0
51 0 0 0
