# x y ex ey
1 20489.4 0 144.195
3 20779 0 145.184
5 20763.5 0 145.188
7 20692.5 0 145.229
9 20667.6 0 144.894
11 20391.6 0 143.914
13 20632.1 0 144.798
15 20671.7 0 144.827
17 20638 0 144.797
19 19335 0 139.976
21 8562.73 0 92.8978
23 4559.63 0 67.7604
25 1555.36 0 39.7117
27 1402.39 0 37.5611
29 1305.48 0 36.2354
31 1345.64 0 36.7737
33 1287.5 0 35.9867
35 1308.23 0 36.2699
37 1324.33 0 36.4925
39 1326.9 0 36.4941
41 1259.58 0 35.5977
43 1254.9 0 35.5224
45 1224.97 0 35.0996
47 1201.21 0 34.7483
49 1182.74 0 34.4747
51 792.313 0 28.3512
53 381.543 0 19.5727
55 177.773 0 13.3623
57 113.374 0 10.6653
