# x y ex ey
1 24216 0 156.913
3 24285.1 0 157.212
5 24011.9 0 156.291
7 24083.1 0 156.437
9 24019.3 0 156.171
11 24047.6 0 156.143
13 24179.1 0 157.539
15 23878 0 155.849
17 23839.5 0 155.674
19 23959.5 0 155.95
21 23932.6 0 156.029
23 23762.3 0 155.459
25 23088.2 0 153.228
27 13550.8 0 117.039
29 2480.41 0 49.9591
31 2068.85 0 45.6266
33 2079.01 0 45.7174
35 1772.12 0 42.1814
37 1677.19 0 41.1898
39 1603.94 0 40.1612
41 1634.15 0 40.6007
43 1513.22 0 39.0322
45 1611.3 0 40.27
47 1561.23 0 39.6042
49 1580.81 0 39.7947
51 1545.62 0 39.4116
53 1525.94 0 39.2689
55 1483.49 0 38.6924
