# x y ex ey
1 24650.9 0 158.341
3 24936.3 0 159.332
5 24803.7 0 158.747
7 25152.4 0 159.964
9 24810 0 158.882
11 24793.7 0 158.43
13 24797.2 0 158.914
15 24941.1 0 159.405
17 24734.8 0 158.622
19 25082.1 0 159.778
21 22430.2 0 151.067
23 13647.2 0 117.313
25 2230.44 0 47.3597
27 2042.45 0 45.3319
29 1544.51 0 39.3832
31 1479.39 0 38.5594
33 1417.64 0 37.7668
35 1385.15 0 37.3005
37 1365.86 0 36.9827
39 1353.51 0 36.8926
41 1322.13 0 36.4734
43 1375.21 0 37.195
45 1349.59 0 36.8543
47 1296.57 0 36.0854
49 1346.02 0 36.7431
51 1230.76 0 35.1788
53 877.056 0 29.6499
55 541.677 0 23.3317
57 167.034 0 12.9643
