# x y ex ey
1 19576.3 0 140.921
3 19497.3 0 140.698
5 19570.1 0 140.949
7 12450 0 112.172
9 2031.29 0 45.1845
11 1028.81 0 32.1502
13 628.619 0 25.1247
15 385.07 0 19.6762
17 373.767 0 19.4312
19 261.335 0 16.2073
21 88.4807 0 9.43207
23 25.0712 0 5.01425
25 20.1086 0 4.49641
27 13.0665 0 3.62399
29 10.1125 0 3.19786
31 9.03206 0 3.01069
33 9.04974 0 3.01658
35 3.01564 0 1.74108
37 1.00459 0 1.00459
39 3.01595 0 1.74126
41 0 0 0
43 0 0 0
45 0 0 0
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
