# x y ex ey
1 29894.5 0 173.829
3 29592.3 0 173.307
5 29600 0 173.721
7 29749 0 174.254
9 9797.32 0 99.4102
11 2508.82 0 50.2267
13 1666.02 0 40.9401
15 1024.41 0 32.0913
17 659.105 0 25.7534
19 591.575 0 24.3754
21 414.598 0 20.401
23 188.978 0 13.7826
25 72.2811 0 8.51841
27 44.1258 0 6.65221
29 25.1435 0 5.02871
31 26.1036 0 5.11933
33 22.1217 0 4.71637
35 20.0941 0 4.49317
37 8.06663 0 2.85198
39 1.00511 0 1.00511
41 2.01374 0 1.42393
43 0 0 0
45 0 0 0
47 0 0 0
49 1.0048 0 1.0048
51 0 0 0
53 0 0 0
55 0 0 0
