# x y ex ey
1 33563.2 0 185.243
3 33930.5 0 186.299
5 33951.3 0 186.242
7 34202.7 0 186.942
9 33920.1 0 186.155
11 32658.3 0 182.66
13 33729.2 0 185.65
15 33666.2 0 185.436
17 33693.9 0 185.676
19 33817.5 0 185.897
21 33783.6 0 185.812
23 33684 0 185.343
25 32068.2 0 180.957
27 12632.4 0 112.96
29 3203.84 0 56.7252
31 2593.87 0 51.0668
33 2398.82 0 49.1195
35 2176.63 0 46.7796
37 2275.37 0 47.8521
39 2100.86 0 45.9431
41 2248.56 0 47.5519
43 2199.48 0 46.9572
45 2170.59 0 46.7362
47 2149.68 0 46.4911
49 2106.11 0 46.0028
51 2111.35 0 46.0625
53 2095.69 0 45.929
55 2054.54 0 45.466
