# x y ex ey
1 27543 0 166.789
3 27597.5 0 167.711
5 27614.9 0 167.773
7 27180.2 0 166.387
9 9449.15 0 97.5592
11 2155.5 0 46.5517
13 1504.39 0 38.908
15 911.162 0 30.2881
17 634.543 0 25.321
19 621.332 0 24.9734
21 548.216 0 23.483
23 438.143 0 20.9832
25 71.3946 0 8.47298
27 52.2347 0 7.24365
29 21.0836 0 4.60082
31 10.0439 0 3.17616
33 25.1177 0 5.02353
35 16.0736 0 4.01839
37 7.03868 0 2.66037
39 4.01961 0 2.00981
41 1.00418 0 1.00418
43 0 0 0
45 0.999348 0 0.999348
47 0 0 0
49 2.01001 0 1.42129
51 4.01465 0 2.00733
53 0 0 0
55 0 0 0
