# x y ex ey
1 27427.5 0 167.17
3 27757.4 0 168.082
5 27406.2 0 167.052
7 27685 0 167.868
9 27632.8 0 167.647
11 28033.2 0 168.813
13 27421.7 0 167.177
15 27765.6 0 168.245
17 27686.1 0 168.68
19 27548 0 169.739
21 27760.6 0 168.135
23 27931.3 0 168.641
25 25218.7 0 160.226
27 15127.5 0 123.462
29 5638.45 0 75.0328
31 2633.56 0 51.4803
33 2053.01 0 45.421
35 1813.59 0 42.938
37 1763.49 0 42.4352
39 1754.37 0 41.9975
41 1758.03 0 42.037
43 1795.73 0 42.5032
45 1704.01 0 41.377
47 1706.77 0 41.4319
49 1659.94 0 40.8401
51 1698.15 0 41.3079
53 1753.26 0 41.995
55 1650.61 0 40.6229
