# x y ex ey
1 19434.6 0 140.499
3 19153.5 0 139.362
5 19191.6 0 139.609
7 19195.5 0 139.516
9 17115 0 131.704
11 2093.88 0 46.1114
13 1190.59 0 34.557
15 683.004 0 26.192
17 495.335 0 22.3088
19 425.993 0 20.6881
21 418.557 0 20.5214
23 334.275 0 18.3182
25 163.812 0 12.8308
27 98.4425 0 9.99532
29 48.5461 0 7.00703
31 37.1476 0 6.10703
33 21.1097 0 4.6065
35 10.0367 0 3.17387
37 13.0651 0 3.62362
39 13.0598 0 3.62213
41 11.0562 0 3.33358
43 3.01254 0 1.73929
45 4.01424 0 2.00712
47 0 0 0
49 0 0 0
51 0 0 0
53 0.997205 0 0.997205
55 0 0 0
57 1.99706 0 1.41214
