# x y ex ey
1 20994.9 0 146.041
3 20995.7 0 146.029
5 16522.5 0 129.339
7 4393.91 0 66.5286
9 1248.67 0 35.3886
11 824.273 0 28.7849
13 522.829 0 22.9056
15 417.766 0 20.5073
17 394.76 0 19.913
19 205.856 0 14.3776
21 61.3576 0 7.85604
23 22.1172 0 4.71539
25 13.0571 0 3.62138
27 11.0562 0 3.33358
29 8.0351 0 2.84084
31 7.01412 0 2.65109
33 4.0192 0 2.0096
35 1.00171 0 1.00171
37 1.00635 0 1.00635
39 0 0 0
41 0 0 0
43 1.00469 0 1.00469
45 1.00542 0 1.00542
47 1.00181 0 1.00181
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
