# x y ex ey
1 22794.8 0 151.501
3 22857.4 0 152.444
5 22560.1 0 151.462
7 20735.2 0 145.118
9 2260.02 0 47.6879
11 1646.2 0 40.6747
13 810.528 0 28.5496
15 680.83 0 26.1664
17 569.404 0 23.9339
19 487.596 0 22.1406
21 283.843 0 16.8727
23 89.3023 0 9.46603
25 107.53 0 10.3953
27 60.2649 0 7.78016
29 24.1403 0 4.92761
31 19.0874 0 4.37895
33 15.2177 0 3.92919
35 17.0905 0 4.14505
37 15.0721 0 3.89159
39 7.03578 0 2.65927
41 2.01022 0 1.42144
43 0 0 0
45 0 0 0
47 1.00511 0 1.00511
49 2.01894 0 1.42761
51 0 0 0
53 0.999348 0 0.999348
55 0 0 0
