# x y ex ey
1 21749.5 0 148.624
3 21763.8 0 148.636
5 21887.7 0 149.193
7 22035.4 0 149.655
9 22032.2 0 149.675
11 21867 0 149.045
13 22078.3 0 149.663
15 21680.3 0 148.332
17 21531.5 0 148.274
19 17461.7 0 133.009
21 3810.76 0 61.77
23 1598.56 0 40.102
25 1280.36 0 35.8571
27 1223.96 0 35.0707
29 1238.92 0 35.2826
31 1224.59 0 35.0888
33 1207.39 0 34.8108
35 1128.64 0 33.6644
37 1178.68 0 34.4296
39 1140.27 0 33.8463
41 1154.7 0 34.0652
43 1018.69 0 32.0065
45 739.592 0 27.2432
47 187.334 0 13.736
49 113.397 0 10.6675
51 106.459 0 10.3403
53 80.1643 0 8.96264
55 95.269 0 9.82625
57 89.4586 0 9.48259
