# x y ex ey
1 24428.4 0 157.665
3 24413.2 0 157.534
5 24359 0 157.503
7 24188.6 0 156.92
9 24218.1 0 156.92
11 24328 0 157.223
13 24137.2 0 156.735
15 24437.7 0 157.679
17 24608.1 0 158.259
19 24277.2 0 156.751
21 23972.8 0 155.938
23 15190.9 0 123.996
25 3684.19 0 60.8645
27 2072.55 0 45.5643
29 1765.16 0 42.1352
31 1556.27 0 39.5676
33 1663.45 0 40.8769
35 1627.76 0 40.4669
37 1575.11 0 39.7902
39 1546.52 0 39.4089
41 1495.03 0 38.7567
43 1499.2 0 38.8387
45 1452.13 0 38.214
47 1441.59 0 38.0553
49 1336.95 0 36.6321
51 1126.66 0 33.6505
53 620.804 0 24.9321
55 221.125 0 14.9083
57 160.847 0 12.716
