# x y ex ey
1 1398.8 0 37.5186
3 1331.92 0 36.6045
5 1362.59 0 37.0029
7 1330.69 0 36.5706
9 1398.5 0 37.4839
11 1376.53 0 37.1899
13 1416.43 0 37.8286
15 1459.28 0 38.2962
17 1265.62 0 35.683
19 504.12 0 22.5
21 110.335 0 10.5682
23 73.3454 0 8.58442
25 85.3587 0 9.25845
27 74.3731 0 8.64569
29 71.3138 0 8.46339
31 75.1153 0 8.67357
33 80.4367 0 8.99309
35 59.2848 0 7.71822
37 88.3261 0 9.41559
39 82.0674 0 9.06283
41 73.2775 0 8.57648
43 61.2063 0 7.83667
45 46.1742 0 6.80802
47 17.0624 0 4.13824
49 9.05253 0 3.01751
51 4.01589 0 2.00795
53 6.03191 0 2.46252
55 8.0351 0 2.84084
57 3.01719 0 1.74198
