# x y ex ey
1 3428.46 0 58.4378
3 3535.98 0 59.6838
5 3496.48 0 59.2879
7 3494.03 0 59.2976
9 3563.59 0 59.886
11 3502.97 0 59.3979
13 3557.27 0 59.8389
15 3427.82 0 58.8472
17 3497.92 0 59.3123
19 2670.66 0 51.8208
21 391.464 0 19.8226
23 233.092 0 15.3033
25 252.981 0 15.9363
27 190.89 0 13.8486
29 219.002 0 14.8327
31 244.697 0 15.6651
33 258.24 0 16.1085
35 205.983 0 14.3865
37 222.222 0 14.9483
39 241.255 0 15.5729
41 222.199 0 14.9467
43 219.092 0 14.8388
45 194.829 0 13.9879
47 100.309 0 10.0309
49 36.8405 0 6.14008
51 18.0716 0 4.25953
53 25.1151 0 5.02302
55 26.1251 0 5.12355
57 26.1304 0 5.1246
59 23.1011 0 4.81691
61 27.2083 0 5.23624
63 24.0783 0 4.91496
