# x y ex ey
1 3809.06 0 61.9052
3 3636.82 0 60.4961
5 3802.17 0 61.8586
7 3684.96 0 60.9022
9 3829.13 0 62.1003
11 3664.03 0 60.7475
13 3716.64 0 61.1923
15 3761.37 0 61.5379
17 3742.38 0 61.2435
19 3724.43 0 61.2376
21 2583.65 0 50.9843
23 401.201 0 20.0852
25 265.705 0 16.3221
27 261.335 0 16.2073
29 264.025 0 16.2805
31 276.594 0 16.649
33 262.503 0 16.2485
35 242.31 0 15.6086
37 234.193 0 15.3425
39 255.546 0 16.0029
41 262.6 0 16.3172
43 235.417 0 15.3897
45 230.196 0 15.2118
47 190.12 0 13.8292
49 176.036 0 13.3071
51 140.162 0 11.8459
53 145.826 0 12.1102
55 119.492 0 10.9538
57 107.354 0 10.4271
