# x y ex ey
1 987.306 0 31.3628
3 1041.47 0 32.3726
5 1057.61 0 32.6074
7 1077.11 0 33.2246
9 1048.66 0 32.8188
11 1014.32 0 31.9163
13 1042.88 0 32.3695
15 998.673 0 31.6919
17 1019.68 0 32.0534
19 828.449 0 28.8429
21 220.966 0 14.8975
23 89.4218 0 9.47869
25 70.3528 0 8.40876
27 52.2132 0 7.24067
29 54.3164 0 7.39153
31 44.2166 0 6.6659
33 62.2545 0 7.90633
35 52.2186 0 7.24141
37 47.1441 0 6.87668
39 43.1761 0 6.5843
41 46.2027 0 6.81222
43 37.1705 0 6.1108
45 28.1347 0 5.31696
47 22.1126 0 4.71442
49 7.02999 0 2.65709
51 6.02942 0 2.4615
53 6.01025 0 2.45367
55 1.00521 0 1.00521
57 8.03345 0 2.84025
