# x y ex ey
1 126949 0 368.465
3 123688 0 363.479
5 122773 0 362.185
7 122768 0 361.822
9 122713 0 361.644
11 122942 0 362.187
13 122716 0 362.133
15 123193 0 362.317
17 123792 0 363.192
19 122892 0 361.941
21 123237 0 362.89
23 122770 0 361.901
25 122538 0 361.593
27 122686 0 361.973
29 120232 0 358.019
31 96364.3 0 318.251
33 32951 0 183.367
35 11368 0 107.135
37 10051 0 100.747
39 9765.9 0 99.2549
41 9671.58 0 98.7874
43 9538.71 0 98.1133
45 9541.48 0 98.1781
47 9371.8 0 97.3172
49 9281.93 0 96.8024
51 9239.22 0 96.5883
53 9238.91 0 96.5272
55 9078.32 0 95.7151
57 8967.94 0 95.0654
