# x y ex ey
1 8560.03 0 92.9834
3 8467.96 0 92.437
5 8446.26 0 92.3323
7 8452.76 0 92.3537
9 8510.67 0 92.7377
11 8503.08 0 92.5342
13 8356.87 0 91.7507
15 7855.87 0 88.9103
17 4032.78 0 63.5735
19 726.284 0 27.0108
21 415.794 0 20.4105
23 434.948 0 20.9023
25 475.898 0 21.8587
27 486.891 0 22.1314
29 443.671 0 21.1033
31 429.185 0 20.7697
33 385.772 0 19.7378
35 409.915 0 20.2938
37 402.024 0 20.0511
39 148.767 0 12.2286
41 61.3324 0 7.85281
43 40.1514 0 6.34849
45 43.1761 0 6.5843
47 30.1537 0 5.50528
49 45.3569 0 6.76141
51 26.3419 0 5.16607
53 46.586 0 6.86874
