# x y ex ey
1 852.926 0 29.1524
3 418.126 0 20.5003
5 433.295 0 20.8711
7 411.089 0 20.327
9 402.165 0 20.1083
11 431.195 0 20.8183
13 406.565 0 20.2024
15 376.637 0 19.4495
17 437.124 0 20.9105
19 416.158 0 20.4531
21 457.287 0 21.438
23 395.846 0 19.9424
25 184.71 0 13.617
27 409.078 0 20.2773
29 111.596 0 10.5922
31 29.1575 0 5.41442
33 30.1351 0 5.50189
35 30.1661 0 5.50755
37 28.1174 0 5.31368
39 30.1165 0 5.49849
41 37.1591 0 6.10891
43 33.1691 0 5.774
45 30.1258 0 5.50019
47 31.1877 0 5.60148
49 23.8917 0 4.87688
51 26.8755 0 5.17219
53 25.1306 0 5.02612
55 28.0856 0 5.30768
57 24.1204 0 4.92355
