# x y ex ey
1 677.254 0 26.0868
3 769.179 0 27.7916
5 725.428 0 26.9976
7 724.274 0 26.9734
9 690.206 0 26.41
11 713.514 0 26.7777
13 710.132 0 26.7073
15 688.027 0 26.2882
17 717.757 0 26.8614
19 628.813 0 25.1324
21 191.875 0 13.8836
23 65.8287 0 8.16505
25 41.5913 0 6.49546
27 51.1775 0 7.16629
29 40.1927 0 6.35502
31 40.2051 0 6.35699
33 38.1791 0 6.19347
35 44.2257 0 6.66728
37 43.1628 0 6.58227
39 35.1396 0 5.93968
41 40.1638 0 6.35045
43 45.2029 0 6.73846
45 36.151 0 6.02517
47 17.1576 0 4.16133
49 19.0933 0 4.3803
51 13.9738 0 3.73466
53 10.047 0 3.17714
55 2.01084 0 1.42188
57 3.01347 0 1.73983
